timestamp,sender_id,receiver_id,amount,agent_id,device_id,is_fraud,fraud_scenario,num_accounts_linked,shared_device_flag,avg_transaction_amount,transaction_frequency,num_unique_recipients,transactions_last_24hr,round_amount_flag,hour,night_activity_flag
2025-01-14 10:36:52,U_6945,U_4667,578.64,A_282,D_4254,0,none,19,1,1360.3633333333335,12,12,1.0,0,10,0
2025-01-14 10:37:52,U_4173,U_7107,657.52,A_218,D_4680,0,none,26,1,2133.77,11,11,1.0,0,10,0
2025-01-14 10:38:23,U_8697,U_1383,1999.53,A_218,D_4347,0,none,21,1,2185.61,14,14,1.0,0,10,0
2025-01-14 10:38:54,U_5152,U_62,2981.65,A_103,D_1582,0,none,25,1,1928.8361538461538,13,13,2.0,0,10,0
2025-01-14 10:39:17,U_7718,U_4489,25.51,A_189,D_458,0,none,23,1,1142.3885714285714,7,7,1.0,0,10,0
2025-01-14 10:40:20,U_3288,U_5270,1220.24,A_223,D_887,0,none,20,1,2467.7125,12,12,1.0,0,10,0
2025-01-14 10:41:02,U_2592,U_2979,6185.2,A_141,D_4768,0,none,17,1,2722.58,11,11,1.0,0,10,0
2025-01-14 10:41:09,U_8740,U_6552,592.72,A_15,D_3319,0,none,14,1,2263.4985714285713,14,14,2.0,0,10,0
2025-01-14 10:43:27,U_3047,U_831,3280.93,A_76,D_2161,0,none,23,1,2069.6266666666666,9,9,2.0,0,10,0
2025-01-14 10:43:38,U_3041,U_6467,209.22,A_294,D_4068,0,none,23,1,2360.1490000000003,10,10,2.0,0,10,0
2025-01-14 10:44:02,U_5573,U_7172,3402.97,A_233,D_3330,0,none,19,1,2651.570769230769,13,13,1.0,0,10,0
2025-01-14 10:44:20,U_1279,U_220,228.52,A_120,D_1077,0,none,18,1,1445.619090909091,11,11,1.0,0,10,0
2025-01-14 10:46:14,U_6190,U_8918,482.7,A_133,D_4443,0,none,25,1,557.7033333333334,6,6,1.0,0,10,0
2025-01-14 10:46:20,U_1964,U_5285,8015.02,A_275,D_3879,0,none,26,1,4025.577142857143,7,7,1.0,0,10,0
2025-01-14 10:46:37,U_1797,U_7496,940.52,A_75,D_4961,0,none,21,1,1907.631111111111,9,9,1.0,0,10,0
2025-01-14 10:47:00,U_9065,U_3244,481.45,A_383,D_3023,0,none,16,1,2737.441,10,10,1.0,0,10,0
2025-01-14 10:47:04,U_7535,U_1413,2047.18,A_340,D_2267,0,none,17,1,1708.218888888889,9,9,1.0,0,10,0
2025-01-14 10:47:28,U_3487,U_1178,946.66,A_301,D_3205,0,none,32,1,1276.931111111111,9,9,1.0,0,10,0
2025-01-14 10:50:17,U_2904,U_5634,328.14,A_137,D_944,0,none,17,1,1485.4646153846154,13,13,1.0,0,10,0
2025-01-14 10:50:20,U_7950,U_1172,4342.69,A_221,D_3810,0,none,23,1,2023.5149999999999,14,14,2.0,0,10,0
2025-01-14 10:50:22,U_6046,U_1623,1709.5,A_89,D_1175,0,none,22,1,1429.1675000000002,12,12,1.0,0,10,0
2025-01-14 10:50:29,U_5026,U_2083,3612.53,A_374,D_1987,0,none,23,1,2132.12,16,16,1.0,0,10,0
2025-01-14 10:50:34,U_8370,U_4766,101.63,A_314,D_3233,0,none,26,1,2677.835,8,8,1.0,0,10,0
2025-01-14 10:51:28,U_308,U_2300,2938.74,A_47,D_380,0,none,24,1,2577.5581818181818,11,11,2.0,0,10,0
2025-01-14 10:51:35,U_2092,U_6225,2973.7,A_185,D_221,0,none,21,1,2485.613076923077,13,13,1.0,0,10,0
2025-01-14 10:52:05,U_346,U_2688,4240.32,A_141,D_1688,0,none,19,1,1678.1408333333331,12,12,1.0,0,10,0
2025-01-14 10:52:14,U_3897,U_5535,54.92,A_48,D_2926,0,none,27,1,1730.982857142857,14,14,2.0,0,10,0
2025-01-14 10:52:30,U_5238,U_2076,6815.4,A_318,D_505,0,none,20,1,2221.3683333333333,6,6,1.0,0,10,0
2025-01-14 10:52:48,U_6075,U_7596,1207.92,A_204,D_4856,0,none,19,1,2125.12625,16,16,1.0,0,10,0
2025-01-14 10:53:14,U_3223,U_2557,2249.74,A_248,D_2805,0,none,22,1,1337.843,10,10,1.0,0,10,0
2025-01-14 10:54:02,U_1667,U_2448,7295.4,A_76,D_3400,0,none,27,1,2417.8747368421054,19,19,1.0,0,10,0
2025-01-14 10:54:22,U_9574,U_9073,186.13,A_55,D_1970,0,none,19,1,1633.976,10,10,1.0,0,10,0
2025-01-14 10:54:35,U_695,U_9359,986.35,A_137,D_798,0,none,24,1,2025.458888888889,9,9,1.0,0,10,0
2025-01-14 10:54:55,U_4776,U_9085,62.59,A_148,D_1268,0,none,25,1,2491.1569230769232,13,13,2.0,0,10,0
2025-01-14 10:55:54,U_4315,U_281,38.36,A_360,D_3081,0,none,23,1,1654.7316666666666,12,12,1.0,0,10,0
2025-01-14 10:56:33,U_5209,U_7208,3533.36,A_291,D_2095,0,none,18,1,2434.132,10,10,1.0,0,10,0
2025-01-14 10:56:38,U_609,U_3433,1921.05,A_132,D_389,0,none,24,1,3015.5461538461536,13,13,1.0,0,10,0
2025-01-14 10:57:05,U_843,U_452,408.15,A_379,D_3593,0,none,19,1,3059.0,8,8,1.0,0,10,0
2025-01-14 10:57:14,U_4686,U_639,1603.75,A_99,D_497,0,none,17,1,2125.692222222222,9,9,1.0,0,10,0
2025-01-14 10:57:15,U_4386,U_3798,4650.52,A_203,D_1876,0,none,19,1,2070.18,8,8,1.0,0,10,0
2025-01-14 10:57:32,U_1457,U_7149,2252.56,A_181,D_4062,0,none,22,1,945.115,8,8,2.0,0,10,0
2025-01-14 10:57:56,U_2703,U_2491,66.16,A_138,D_3279,0,none,25,1,1572.228888888889,9,9,2.0,0,10,0
2025-01-14 10:58:04,U_4551,U_5653,7159.53,A_164,D_3370,0,none,15,1,2733.7166666666667,9,9,1.0,0,10,0
2025-01-14 10:59:00,U_4659,U_2564,6343.06,A_261,D_3711,0,none,13,1,3424.1575000000003,8,8,1.0,0,10,0
2025-01-14 10:59:03,U_6028,U_8521,56.91,A_142,D_3718,0,none,24,1,2336.2110000000002,10,10,1.0,0,10,0
2025-01-14 10:59:40,U_2224,U_878,928.81,A_95,D_763,0,none,17,1,1102.5633333333333,9,9,1.0,0,10,0
2025-01-14 11:00:03,U_5521,U_3984,3186.66,A_184,D_458,0,none,23,1,3717.82125,16,16,1.0,0,11,0
2025-01-14 11:00:11,U_3191,U_2534,1699.35,A_98,D_4678,0,none,15,1,2248.3333333333335,6,6,1.0,0,11,0
2025-01-14 11:00:58,U_1757,U_5408,1069.22,A_234,D_4261,0,none,24,1,1878.474285714286,7,7,1.0,0,11,0
2025-01-14 11:01:27,U_2746,U_983,203.81,A_59,D_2252,0,none,17,1,1872.0391666666667,12,12,1.0,0,11,0
2025-01-14 11:01:39,U_4053,U_7066,1319.03,A_151,D_3169,0,none,27,1,1373.8536363636363,11,11,1.0,0,11,0
2025-01-14 11:01:52,U_3740,U_5986,763.44,A_37,D_2655,0,none,23,1,1975.452,10,10,1.0,0,11,0
2025-01-14 11:02:11,U_4063,U_5911,5744.85,A_334,D_4956,0,none,26,1,2832.8888888888887,9,9,1.0,0,11,0
2025-01-14 11:02:18,U_228,U_3337,29.84,A_292,D_168,0,none,25,1,1747.8723076923077,13,13,1.0,0,11,0
2025-01-14 11:03:31,U_8918,U_2788,1673.65,A_363,D_3576,0,none,21,1,1180.26875,8,8,1.0,0,11,0
2025-01-14 11:05:21,U_7699,U_4474,1024.63,A_83,D_2613,0,none,24,1,1938.9183333333333,12,12,1.0,0,11,0
2025-01-14 11:06:52,U_7154,U_6210,333.95,A_218,D_2057,0,none,19,1,727.8244444444445,9,9,1.0,0,11,0
2025-01-14 11:07:32,U_4330,U_9205,3248.8,A_387,D_4212,0,none,30,1,2205.465,10,10,1.0,0,11,0
2025-01-14 11:07:45,U_1419,U_5004,4825.93,A_178,D_1509,0,none,25,1,2391.443,10,10,2.0,0,11,0
2025-01-14 11:08:02,U_2774,U_1645,787.45,A_120,D_978,0,none,30,1,1904.52875,8,8,2.0,0,11,0
2025-01-14 11:08:32,U_1171,U_2820,638.36,A_183,D_2672,0,none,24,1,2004.0736363636365,11,11,1.0,0,11,0
2025-01-14 11:08:46,U_6381,U_1422,3345.97,A_229,D_4284,0,none,20,1,2461.498,10,10,1.0,0,11,0
2025-01-14 11:11:07,U_4850,U_6938,765.13,A_279,D_1465,0,none,15,1,2417.838125,16,16,1.0,0,11,0
2025-01-14 11:11:29,U_8830,U_5486,2112.85,A_280,D_4376,0,none,25,1,1119.2883333333332,6,6,1.0,0,11,0
2025-01-14 11:11:35,U_4694,U_453,3072.78,A_234,D_2594,0,none,17,1,1381.6888888888889,9,9,1.0,0,11,0
2025-01-14 11:11:39,U_2567,U_9480,1029.14,A_45,D_4621,0,none,23,1,1353.84625,8,8,1.0,0,11,0
2025-01-14 11:12:28,U_355,U_3179,1757.15,A_100,D_4919,0,none,17,1,2770.018181818182,11,11,1.0,0,11,0
2025-01-14 11:13:56,U_2392,U_7366,2183.19,A_98,D_447,0,none,24,1,1547.399,10,10,1.0,0,11,0
2025-01-14 11:16:01,U_752,U_8787,3710.76,A_221,D_889,0,none,25,1,2087.352307692308,13,13,1.0,0,11,0
2025-01-14 11:16:19,U_2135,U_2333,1393.65,A_374,D_1283,0,none,16,1,2805.6072727272726,11,11,1.0,0,11,0
2025-01-14 11:16:32,U_1934,U_4169,495.53,A_252,D_1471,0,none,18,1,873.6842857142857,7,7,1.0,0,11,0
2025-01-14 11:16:57,U_2136,U_9013,1070.75,A_258,D_1525,0,none,20,1,2381.7458333333334,12,12,1.0,0,11,0
2025-01-14 11:18:48,U_9676,U_4322,4781.22,A_246,D_1859,0,none,21,1,3754.295,6,6,1.0,0,11,0
2025-01-14 11:18:55,U_2573,U_1978,1501.69,A_78,D_1370,0,none,16,1,820.482,5,5,1.0,0,11,0
2025-01-14 11:20:04,U_4102,U_223,879.81,A_110,D_4295,0,none,22,1,1440.0880000000002,10,10,2.0,0,11,0
2025-01-14 11:20:04,U_4229,U_8190,523.06,A_215,D_2394,0,none,21,1,1844.351,10,10,1.0,0,11,0
2025-01-14 11:20:40,U_6914,U_1214,3167.24,A_318,D_2040,0,none,16,1,1497.7015789473683,19,19,1.0,0,11,0
2025-01-14 11:20:45,U_6011,U_4963,1367.66,A_296,D_4851,0,none,24,1,2119.9875,8,8,1.0,0,11,0
2025-01-14 11:21:53,U_6838,U_9085,1445.57,A_373,D_1656,0,none,28,1,1918.7763636363636,11,11,2.0,0,11,0
2025-01-14 11:21:56,U_3223,U_6590,1634.87,A_94,D_1936,0,none,22,1,1337.843,10,10,2.0,0,11,0
2025-01-14 11:22:00,U_641,U_976,4749.81,A_375,D_524,0,none,22,1,3146.9745454545455,11,11,1.0,0,11,0
2025-01-14 11:22:04,U_7670,U_9102,1820.44,A_381,D_4228,0,none,20,1,5699.217272727273,11,11,1.0,0,11,0
2025-01-14 11:22:11,U_7940,U_1566,1914.99,A_122,D_2988,0,none,21,1,2894.740909090909,11,11,1.0,0,11,0
2025-01-14 11:23:33,U_5975,U_978,3325.27,A_101,D_4152,0,none,14,1,2234.383846153846,13,13,1.0,0,11,0
2025-01-14 11:23:33,U_8150,U_9843,168.29,A_283,D_1594,0,none,33,1,2355.0158333333334,12,12,2.0,0,11,0
2025-01-14 11:23:48,U_36,U_9953,573.7,A_249,D_4254,0,none,19,1,644.508,5,5,1.0,0,11,0
2025-01-14 11:24:35,U_4828,U_915,2975.02,A_282,D_4586,0,none,28,1,2221.695555555556,9,9,1.0,0,11,0
2025-01-14 11:24:38,U_1950,U_8198,1145.02,A_40,D_2425,0,none,18,1,2009.341,10,10,1.0,0,11,0
2025-01-14 11:24:53,U_1083,U_5054,1686.56,A_160,D_2275,0,none,36,1,2029.0611111111111,9,9,1.0,0,11,0
2025-01-14 11:25:01,U_5734,U_7937,3026.36,A_93,D_3869,0,none,26,1,2033.79875,16,16,2.0,0,11,0
2025-01-14 11:25:16,U_4413,U_9027,353.9,A_25,D_1252,0,none,24,1,1300.2953846153846,13,13,1.0,0,11,0
2025-01-14 11:26:05,U_9250,U_7342,290.04,A_57,D_3350,0,none,21,1,2173.9133333333334,12,12,1.0,0,11,0
2025-01-14 11:26:08,U_4858,U_1688,1317.69,A_106,D_3940,0,none,14,1,1468.725,18,18,2.0,0,11,0
2025-01-14 11:26:16,U_8991,U_2889,3896.73,A_250,D_1347,0,none,24,1,2449.041,10,10,1.0,0,11,0
2025-01-14 11:27:20,U_3860,U_677,3010.91,A_278,D_617,0,none,23,1,2210.6776923076923,13,13,1.0,0,11,0
2025-01-14 11:27:32,U_9604,U_829,280.34,A_267,D_2926,0,none,27,1,1879.4994117647057,17,17,2.0,0,11,0
2025-01-14 11:28:01,U_4237,U_7366,3016.85,A_108,D_1661,0,none,22,1,1746.32,7,7,1.0,0,11,0
2025-01-14 11:28:23,U_2811,U_6413,224.75,A_193,D_1124,0,none,17,1,2278.55,8,8,1.0,0,11,0
2025-01-14 11:29:28,U_4764,U_3101,1247.62,A_12,D_241,0,none,17,1,2438.1964285714284,14,14,1.0,0,11,0
2025-01-14 11:29:38,U_5524,U_4741,800.92,A_189,D_4385,0,none,27,1,1487.7721428571426,14,14,1.0,0,11,0
2025-01-14 11:29:51,U_8564,U_1645,2460.32,A_316,D_4585,0,none,23,1,3111.210769230769,13,13,1.0,0,11,0
2025-01-14 11:30:31,U_9913,U_4593,410.57,A_150,D_896,0,none,22,1,482.78000000000003,6,6,2.0,0,11,0
2025-01-14 11:31:24,U_4231,U_9209,954.94,A_202,D_1968,0,none,15,1,2124.536,10,10,1.0,0,11,0
2025-01-14 11:31:27,U_296,U_1660,2791.76,A_29,D_4845,0,none,26,1,1681.6561538461538,13,13,1.0,0,11,0
2025-01-14 11:31:27,U_8515,U_4058,2591.98,A_11,D_2772,0,none,23,1,1969.830909090909,11,11,1.0,0,11,0
2025-01-14 11:31:29,U_4778,U_9855,283.32,A_360,D_4342,0,none,20,1,2001.9,11,11,1.0,0,11,0
2025-01-14 11:32:24,U_9224,U_2003,1228.98,A_97,D_4938,0,none,19,1,2910.125,6,6,1.0,0,11,0
2025-01-14 11:34:19,U_4851,U_8787,1628.61,A_34,D_4461,0,none,22,1,1925.7173684210525,19,19,1.0,0,11,0
2025-01-14 11:34:29,U_4598,U_5141,2584.15,A_374,D_3413,0,none,19,1,2097.2677777777776,9,9,1.0,0,11,0
2025-01-14 11:34:45,U_9573,U_1095,205.71,A_157,D_3247,0,none,17,1,2170.6316666666667,6,6,1.0,0,11,0
2025-01-14 11:34:52,U_9482,U_7822,155.74,A_223,D_1253,0,none,27,1,1573.7891666666667,12,12,3.0,0,11,0
2025-01-14 11:36:03,U_9364,U_4276,515.07,A_111,D_389,0,none,24,1,1667.6591666666666,12,12,1.0,0,11,0
2025-01-14 11:36:14,U_4649,U_2264,4511.81,A_326,D_4262,0,none,18,1,2592.4411111111112,9,9,1.0,0,11,0
2025-01-14 11:36:23,U_7212,U_783,166.3,A_226,D_1436,0,none,23,1,1340.3133333333333,9,9,1.0,0,11,0
2025-01-14 11:37:23,U_3704,U_5134,893.7,A_28,D_630,0,none,21,1,3303.054,10,10,1.0,0,11,0
2025-01-14 11:37:44,U_6226,U_1984,4504.45,A_205,D_2748,1,loan_fraud,21,1,2515.1123076923077,13,13,2.0,0,11,0
2025-01-14 11:38:07,U_3419,U_1446,1263.97,A_185,D_929,0,none,24,1,1429.1228571428571,14,14,2.0,0,11,0
2025-01-14 11:38:07,U_9085,U_4768,2648.66,A_0,D_2267,0,none,17,1,2435.642,10,10,1.0,0,11,0
2025-01-14 11:39:12,U_5587,U_396,74.72,A_81,D_1205,0,none,16,1,1598.822,10,10,1.0,0,11,0
2025-01-14 11:39:24,U_9615,U_2234,2.17,A_159,D_889,0,none,25,1,3068.05625,8,8,1.0,0,11,0
2025-01-14 11:39:27,U_1348,U_9614,854.66,A_163,D_2595,0,none,18,1,1771.9990909090911,11,11,1.0,0,11,0
2025-01-14 11:40:07,U_4215,U_294,735.26,A_261,D_4007,0,none,23,1,1529.0521052631577,19,19,1.0,0,11,0
2025-01-14 11:40:48,U_2047,U_5210,3554.6,A_371,D_3731,0,none,20,1,2011.07125,16,16,2.0,0,11,0
2025-01-14 11:41:19,U_1850,U_3331,906.17,A_176,D_293,0,none,19,1,2292.9185714285713,14,14,1.0,0,11,0
2025-01-14 11:41:36,U_4078,U_7196,3855.11,A_142,D_198,0,none,18,1,1968.2575,8,8,1.0,0,11,0
2025-01-14 11:42:52,U_223,U_3916,6075.06,A_151,D_481,0,none,23,1,3008.442,5,5,1.0,0,11,0
2025-01-14 11:44:49,U_8272,U_4988,4802.34,A_355,D_4735,0,none,12,1,3207.576,10,10,1.0,0,11,0
2025-01-14 11:46:21,U_4974,U_4409,4288.33,A_380,D_929,0,none,24,1,2099.734615384615,13,13,2.0,0,11,0
2025-01-14 11:46:40,U_6571,U_6271,4951.67,A_204,D_3858,0,none,18,1,1791.0310000000002,10,10,1.0,0,11,0
2025-01-14 11:48:50,U_2405,U_8339,3149.55,A_220,D_3558,0,none,21,1,2624.623846153846,13,13,1.0,0,11,0
2025-01-14 11:50:04,U_4591,U_1256,688.12,A_366,D_2310,0,none,19,1,2213.130714285714,14,14,2.0,0,11,0
2025-01-14 11:50:14,U_8434,U_3560,824.28,A_160,D_1768,0,none,22,1,1280.5,12,12,1.0,0,11,0
2025-01-14 11:51:25,U_4133,U_9604,4662.69,A_332,D_1085,0,none,24,1,5115.051666666666,6,6,1.0,0,11,0
2025-01-14 11:51:28,U_6183,U_4340,174.20000000000002,A_340,D_1848,1,fraud_ring,18,1,2093.491,10,10,1.0,0,11,0
2025-01-14 11:51:33,U_1300,U_9488,1456.9,A_350,D_4825,0,none,21,1,2460.9023076923077,13,13,1.0,0,11,0
2025-01-14 11:51:37,U_379,U_1828,426.2,A_217,D_4424,0,none,31,1,1535.6783333333333,12,11,1.0,0,11,0
2025-01-14 11:54:04,U_14,U_2825,1058.36,A_105,D_1401,0,none,19,1,2156.165,8,8,1.0,0,11,0
2025-01-14 11:54:05,U_9098,U_5771,103.48,A_259,D_2588,0,none,29,1,1693.804,15,15,3.0,0,11,0
2025-01-14 11:54:31,U_3810,U_4546,2137.9,A_5,D_536,0,none,21,1,2061.14,11,11,1.0,0,11,0
2025-01-14 11:55:34,U_8779,U_8035,3687.86,A_188,D_4341,0,none,17,1,1980.7145454545455,11,11,1.0,0,11,0
2025-01-14 11:56:44,U_9112,U_9366,1995.53,A_316,D_3388,0,none,19,1,1720.881,10,10,1.0,0,11,0
2025-01-14 11:56:50,U_6058,U_962,5463.56,A_59,D_2848,0,none,18,1,1733.7940000000003,5,5,1.0,0,11,0
2025-01-14 11:57:04,U_5824,U_7739,5052.21,A_326,D_1920,0,none,25,1,3270.2611111111114,9,9,1.0,0,11,0
2025-01-14 11:57:05,U_877,U_3468,986.24,A_215,D_1852,0,none,31,1,1282.520909090909,11,11,2.0,0,11,0
2025-01-14 11:58:14,U_4706,U_5091,3385.87,A_258,D_3195,0,none,24,1,1627.3533333333335,18,18,1.0,0,11,0
2025-01-14 11:58:41,U_4818,U_5532,3645.7,A_46,D_2137,0,none,21,1,2676.46375,16,16,1.0,0,11,0
2025-01-14 12:00:02,U_69,U_8685,658.48,A_98,D_3520,0,none,20,1,1999.439090909091,11,11,1.0,0,12,0
2025-01-14 12:00:32,U_3306,U_2187,2388.13,A_30,D_453,0,none,17,1,1718.5211111111112,9,9,1.0,0,12,0
2025-01-14 12:01:00,U_1533,U_5288,2459.8,A_341,D_4964,0,none,29,1,1618.3999999999999,12,12,1.0,0,12,0
2025-01-14 12:01:28,U_6979,U_1565,286.12,A_291,D_4770,0,none,15,1,2657.609375,16,12,1.0,0,12,0
2025-01-14 12:01:38,U_4998,U_1130,3197.86,A_193,D_3169,0,none,27,1,1751.2546666666667,15,15,1.0,0,12,0
2025-01-14 12:01:40,U_3711,U_2140,907.77,A_201,D_1625,0,none,26,1,1901.4615384615386,13,13,1.0,0,12,0
2025-01-14 12:02:15,U_213,U_537,1566.18,A_139,D_2302,0,none,17,1,1410.5866666666668,6,6,1.0,0,12,0
2025-01-14 12:02:19,U_3979,U_2296,2919.97,A_41,D_2886,0,none,13,1,1177.367,10,10,1.0,0,12,0
2025-01-14 12:02:51,U_7448,U_7830,993.43,A_324,D_4960,0,none,13,1,2898.1176923076923,13,13,1.0,0,12,0
2025-01-14 12:03:17,U_4996,U_4881,830.4,A_25,D_4050,0,none,24,1,1726.3814285714286,7,7,2.0,0,12,0
2025-01-14 12:03:59,U_8532,U_8081,940.37,A_111,D_3751,0,none,17,1,2340.8300000000004,7,7,1.0,0,12,0
2025-01-14 12:03:59,U_5038,U_5185,888.15,A_151,D_3132,0,none,17,1,918.60375,8,8,2.0,0,12,0
2025-01-14 12:05:37,U_894,U_5240,480.14,A_109,D_4941,0,none,28,1,1705.0969999999998,10,10,1.0,0,12,0
2025-01-14 12:06:09,U_7254,U_1936,5505.34,A_396,D_661,0,none,21,1,2584.0066666666667,12,12,1.0,0,12,0
2025-01-14 12:07:28,U_2932,U_289,1659.55,A_212,D_564,0,none,18,1,2586.0254545454545,11,11,1.0,0,12,0
2025-01-14 12:07:30,U_778,U_2131,1041.89,A_51,D_218,0,none,26,1,2138.69,6,6,1.0,0,12,0
2025-01-14 12:07:47,U_6276,U_1457,5015.64,A_101,D_4961,0,none,21,1,2387.039166666667,12,12,1.0,0,12,0
2025-01-14 12:07:50,U_5952,U_8867,4127.48,A_23,D_1720,0,none,17,1,2756.2169999999996,10,10,1.0,0,12,0
2025-01-14 12:08:54,U_8393,U_2472,6177.5,A_72,D_2944,0,none,23,1,3010.7636363636366,11,11,1.0,0,12,0
2025-01-14 12:08:59,U_5449,U_8328,1988.4,A_117,D_936,0,none,28,1,1344.6327272727274,11,11,1.0,0,12,0
2025-01-14 12:09:23,U_6375,U_3160,1070.78,A_134,D_4359,0,none,27,1,1858.1557142857143,7,7,1.0,0,12,0
2025-01-14 12:09:26,U_9277,U_3409,2694.51,A_258,D_3093,0,none,15,1,1356.5569230769229,13,13,2.0,0,12,0
2025-01-14 12:10:26,U_8479,U_8438,360.99,A_198,D_467,0,none,18,1,1945.3442857142857,7,7,1.0,0,12,0
2025-01-14 12:12:09,U_7172,U_5611,246.26,A_206,D_2437,0,none,22,1,1936.2869230769231,13,13,2.0,0,12,0
2025-01-14 12:12:18,U_9343,U_8693,5365.56,A_395,D_4671,0,none,18,1,1982.0157142857145,7,7,1.0,0,12,0
2025-01-14 12:14:11,U_5562,U_2642,183.61,A_159,D_2551,0,none,28,1,2264.295,12,12,1.0,0,12,0
2025-01-14 12:14:29,U_4952,U_5726,877.55,A_288,D_2729,0,none,19,1,1374.185,20,20,1.0,0,12,0
2025-01-14 12:15:24,U_603,U_3983,1644.59,A_205,D_145,0,none,23,1,2761.795,6,6,1.0,0,12,0
2025-01-14 12:15:58,U_4060,U_3778,998.77,A_189,D_726,0,none,25,1,2115.16125,8,8,2.0,0,12,0
2025-01-14 12:16:00,U_7146,U_2262,164.23,A_150,D_2547,0,none,20,1,1494.57,12,12,2.0,0,12,0
2025-01-14 12:16:11,U_4649,U_3431,304.11,A_178,D_960,0,none,18,1,2592.4411111111112,9,9,2.0,0,12,0
2025-01-14 12:16:17,U_947,U_1395,846.21,A_81,D_559,0,none,20,1,2569.954615384615,13,13,1.0,0,12,0
2025-01-14 12:17:43,U_3500,U_5928,753.53,A_239,D_875,0,none,18,1,1535.4891666666665,12,12,1.0,0,12,0
2025-01-14 12:17:49,U_7510,U_2338,1435.21,A_71,D_4819,0,none,18,1,2976.0071428571428,14,14,1.0,0,12,0
2025-01-14 12:18:32,U_5397,U_8252,2229.61,A_56,D_3825,0,none,17,1,1842.555,6,6,1.0,0,12,0
2025-01-14 12:19:07,U_5087,U_7905,1035.5,A_52,D_4790,0,none,15,1,1209.1377777777777,9,9,1.0,0,12,0
2025-01-14 12:19:56,U_9254,U_3579,3358.18,A_304,D_1505,0,none,16,1,1946.2,15,15,1.0,0,12,0
2025-01-14 12:20:19,U_5287,U_9504,2244.78,A_134,D_4956,0,none,26,1,1826.877142857143,7,7,1.0,0,12,0
2025-01-14 12:21:55,U_8567,U_2976,1123.92,A_3,D_1472,0,none,17,1,2275.792142857143,14,14,1.0,0,12,0
2025-01-14 12:22:00,U_8145,U_7422,464.76,A_58,D_3901,0,none,17,1,1805.0983333333334,6,6,1.0,0,12,0
2025-01-14 12:22:03,U_3584,U_220,74.71,A_39,D_1022,0,none,25,1,1060.979,10,10,2.0,0,12,0
2025-01-14 12:22:15,U_1995,U_8727,2155.37,A_265,D_1775,0,none,17,1,1067.234,15,15,1.0,0,12,0
2025-01-14 12:22:21,U_468,U_4605,1875.19,A_317,D_4839,0,none,11,1,2170.536470588235,17,17,2.0,0,12,0
2025-01-14 12:22:40,U_8573,U_3110,3215.17,A_40,D_3518,0,none,17,1,1958.272777777778,18,18,3.0,0,12,0
2025-01-14 12:23:49,U_9975,U_6662,5695.5,A_13,D_2884,0,none,17,1,1928.8300000000002,11,11,1.0,0,12,0
2025-01-14 12:24:12,U_1611,U_4891,460.8,A_169,D_2026,0,none,17,1,2450.6800000000003,7,7,1.0,0,12,0
2025-01-14 12:24:26,U_42,U_8141,744.3,A_32,D_2948,0,none,25,1,1385.1623076923076,13,13,1.0,0,12,0
2025-01-14 12:24:42,U_5140,U_7316,5319.09,A_143,D_3869,0,none,26,1,1771.8755555555554,9,9,1.0,0,12,0
2025-01-14 12:25:13,U_4089,U_2567,2139.07,A_208,D_869,0,none,17,1,2058.435454545455,11,11,1.0,0,12,0
2025-01-14 12:27:39,U_7281,U_4022,3254.45,A_234,D_3108,0,none,18,1,2388.4144444444446,9,9,2.0,0,12,0
2025-01-14 12:28:23,U_8821,U_4067,244.84,A_89,D_4098,0,none,15,1,2900.005,8,8,1.0,0,12,0
2025-01-14 12:28:29,U_9601,U_3048,1283.21,A_347,D_325,0,none,19,1,975.36,12,12,2.0,0,12,0
2025-01-14 12:28:42,U_3812,U_1313,7954.27,A_42,D_3578,0,none,13,1,1425.62,9,9,1.0,0,12,0
2025-01-14 12:30:03,U_9592,U_9498,161.32,A_204,D_4576,0,none,14,1,487.43499999999995,6,6,1.0,0,12,0
2025-01-14 12:30:24,U_7031,U_5522,392.81,A_190,D_4479,0,none,16,1,2106.7110000000002,10,10,1.0,0,12,0
2025-01-14 12:30:51,U_9282,U_5228,1333.88,A_131,D_1824,0,none,21,1,1608.7440000000001,10,10,1.0,0,12,0
2025-01-14 12:31:19,U_7430,U_1644,800.15,A_208,D_2951,0,none,21,1,2073.8933333333334,6,6,1.0,0,12,0
2025-01-14 12:31:49,U_9849,U_3170,682.57,A_177,D_1879,0,none,17,1,1672.4645454545455,11,11,1.0,0,12,0
2025-01-14 12:32:19,U_3060,U_3882,744.4,A_30,D_3298,0,none,25,1,1621.0466666666666,15,15,1.0,0,12,0
2025-01-14 12:32:38,U_6946,U_7566,4368.2,A_50,D_1582,0,none,25,1,1278.705,14,14,1.0,0,12,0
2025-01-14 12:34:18,U_5651,U_2606,3343.17,A_149,D_2314,0,none,24,1,2183.519375,16,16,2.0,0,12,0
2025-01-14 12:35:43,U_5051,U_2061,771.72,A_319,D_4593,0,none,27,1,2892.065,8,8,1.0,0,12,0
2025-01-14 12:35:54,U_2860,U_7432,0.22,A_148,D_2495,0,none,22,1,1905.925625,16,16,1.0,0,12,0
2025-01-14 12:36:41,U_2055,U_9110,6263.02,A_4,D_4929,0,none,20,1,3313.7000000000003,2,2,1.0,0,12,0
2025-01-14 12:37:11,U_820,U_3997,4722.29,A_304,D_3787,0,none,17,1,1501.3977777777777,9,9,1.0,0,12,0
