user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
U_372,-62.874214,90.079834,-30.769127,-52.834682,-54.91127,-61.59647,127.99848,96.05855,115.55998,49.631435,-114.42724,-102.21917,-84.37475,114.19391,55.580223,38.2456,111.11308,81.5657,-65.56912,-108.45882,-37.304974,-64.19234,-103.47122,116.0862,-105.708755,70.96208,104.418564,68.217735,-88.34449,-116.24264,-72.1372,-38.904533,36.429665,66.20223,25.126705,-95.2159,-40.3965,105.184296,-97.34369,-126.98628,122.20752,112.59679,51.657444,69.50012,-56.95743,-109.58077,55.676926,-119.949326,-98.49577,-91.64409,4.3980665,120.56296,68.1353,100.038895,101.094635,85.95526,85.09655,110.64879,72.93983,88.69562,112.803696,28.715294,73.84593,-114.92029
U_1350,-69.76419,94.14546,-33.49688,-54.781406,-57.062485,-65.02312,136.08223,99.79709,120.023026,52.331135,-121.14832,-108.48569,-88.62503,121.4476,57.50889,40.228718,117.95348,85.90567,-69.660446,-112.821976,-39.45961,-67.273865,-109.545044,121.32144,-111.66757,74.68411,111.77974,73.72008,-94.32442,-121.96521,-76.74123,-41.84986,37.473045,71.48137,27.63074,-101.68286,-42.601562,111.85469,-103.79498,-133.73438,128.73108,119.18596,55.887897,72.280495,-59.161663,-116.416016,60.009296,-127.338,-104.07329,-95.881485,2.9746466,127.639114,71.52435,105.55139,105.957855,89.300964,90.54619,117.21301,77.27458,95.1178,118.01256,32.547714,77.22797,-120.40668
U_7302,-102.8797,142.99701,-31.360476,-69.21554,-95.82837,-91.429855,226.12997,158.48674,200.61972,71.97709,-197.78062,-164.29825,-146.49496,195.33733,77.15521,56.298214,195.08145,126.239624,-99.47914,-182.80167,-38.284454,-92.3486,-181.03688,201.31635,-177.75116,107.81599,180.2485,112.24681,-152.78574,-206.37292,-120.84357,-42.466972,35.254044,107.43291,34.267487,-160.23544,-52.440056,182.73935,-167.108,-224.76665,209.97708,190.979,96.66736,103.38742,-83.09781,-189.48132,84.661575,-209.20317,-168.27017,-162.7731,26.954136,207.46396,119.61488,159.36713,175.408,147.99905,148.18654,189.6665,113.278885,147.04317,198.07953,30.383686,110.457245,-199.53143
U_7466,-57.569416,88.96268,-18.067898,-45.040676,-56.640778,-54.75658,140.66599,97.57973,125.14679,42.373123,-119.85152,-104.27454,-86.49465,120.52751,53.00847,32.915646,119.43576,79.086105,-59.936375,-114.015274,-26.36529,-56.141624,-106.92807,124.44377,-110.95373,64.00914,110.51087,65.39991,-89.90251,-127.97592,-68.41518,-28.392363,26.254158,63.283363,15.447242,-96.90117,-30.973982,112.70912,-100.48453,-141.62358,130.87766,117.0853,53.04051,64.649086,-50.089035,-114.53653,47.444355,-132.11534,-99.064575,-100.016754,19.129827,129.0748,67.468796,101.376656,107.93314,90.8525,87.32904,116.91702,67.357666,86.19312,122.025314,21.146091,70.71565,-124.61428
U_603,-82.58171,118.94884,-33.65617,-61.56909,-74.363266,-80.18959,159.19122,128.32605,146.81708,61.32568,-150.18135,-130.10397,-112.2063,145.5946,61.474407,45.738457,142.83482,102.31328,-84.3371,-137.99518,-32.817245,-81.50217,-135.50897,151.47084,-136.9989,90.83771,134.07886,87.883026,-115.15226,-146.89552,-95.236336,-38.0083,36.926167,82.75856,33.479095,-123.10261,-48.44026,138.18283,-126.20198,-163.295,158.87294,144.41248,69.55159,85.44031,-73.890396,-140.20824,69.62231,-152.47635,-126.38219,-117.69624,12.7115555,155.36533,88.166885,125.722,134.05705,113.96211,113.412384,142.24182,94.036514,114.59085,148.60034,27.799175,93.88049,-149.07419
U_2214,-60.35679,89.048874,-35.794266,-56.65596,-50.457016,-62.292698,127.18862,93.763855,112.34393,52.191185,-112.097015,-103.568726,-79.498436,113.97937,58.22546,37.528446,106.65115,83.21457,-62.727932,-108.479065,-44.079884,-66.33163,-99.969986,115.04466,-104.42085,71.54983,103.81758,66.780876,-86.39625,-115.32764,-72.39571,-44.999977,42.17003,65.328445,24.088861,-91.80596,-43.06308,101.77132,-95.1474,-125.72828,119.49968,112.79092,46.78116,71.070496,-57.20705,-109.65744,57.406197,-118.7637,-97.74916,-86.929886,-2.3579526,119.59865,66.77463,101.16472,98.16307,80.264984,82.081276,110.45268,72.67087,87.08327,111.39114,32.013344,74.89428,-112.92151
U_8024,-66.442,100.86322,-13.120299,-45.709766,-68.15193,-59.69375,164.3248,112.31589,147.41702,44.122505,-138.94604,-116.46051,-102.668594,138.6226,56.128918,36.425056,141.09468,86.59356,-66.99546,-130.74039,-21.248632,-59.376152,-125.57631,145.01575,-127.70799,70.01674,128.01852,74.96476,-104.66571,-150.68323,-78.20647,-24.517765,21.186316,71.585976,17.16044,-112.727295,-30.074255,131.05496,-116.93358,-165.19724,152.09865,133.71555,65.47068,69.927956,-54.712753,-132.72333,51.003777,-153.81868,-115.039276,-119.57347,31.281382,149.96558,80.36535,113.727715,126.997986,109.17388,103.65016,134.3094,74.601135,99.273056,142.85156,18.178646,77.05791,-146.13782
U_3106,-65.849655,99.48462,-21.907482,-50.779648,-62.977398,-62.253662,153.54135,108.19995,137.76712,47.60926,-131.47122,-114.91586,-96.00035,132.1154,57.962357,37.075523,131.42882,87.75718,-67.04491,-124.57111,-30.269564,-63.443245,-119.314735,136.14786,-121.921295,72.7101,121.30055,73.32829,-99.75403,-139.0724,-77.70126,-32.935112,30.059113,70.27774,19.0509,-108.09829,-35.747612,123.26711,-111.05002,-154.17789,144.14691,128.81264,59.599926,72.20651,-56.651585,-126.504326,54.632195,-144.43787,-111.19983,-109.81123,19.312841,141.45006,76.11932,112.288376,118.82671,100.498856,96.47482,128.1093,76.47382,96.83827,133.2174,23.607576,78.23431,-137.3754
U_6003,-81.719696,117.44765,-33.928696,-64.12741,-74.50955,-78.147575,174.80713,126.94805,156.62479,62.39598,-151.94775,-134.27731,-113.94148,152.48233,70.014084,47.143246,150.72841,104.90434,-82.45013,-144.65259,-41.312943,-79.454384,-139.33044,157.76929,-141.26822,90.06545,140.51741,88.71617,-118.64613,-159.97485,-95.7554,-43.59565,40.26805,85.66464,30.253565,-125.697075,-48.062897,142.57162,-130.60483,-174.22571,164.31053,149.41919,70.93614,88.1801,-71.5181,-146.89462,70.25923,-163.64296,-130.05075,-125.80848,13.706348,161.77376,92.338715,131.50616,136.75134,115.90774,114.19491,148.25308,93.33313,116.12439,153.85739,31.93481,94.19616,-157.5798
U_5358,-74.33968,101.52281,-34.000603,-57.149357,-61.389835,-69.827484,143.28387,108.151024,128.52612,55.028275,-129.51392,-114.644875,-95.47781,128.44629,58.24492,42.06326,125.51484,90.80742,-74.09366,-120.285965,-38.48822,-72.11714,-117.88386,129.7847,-119.41135,80.047195,118.51094,78.35304,-100.424446,-129.25337,-82.94975,-41.53878,38.053524,74.31368,29.27763,-108.28252,-44.725533,119.1017,-110.363235,-142.61707,138.26108,126.606995,59.79773,76.32353,-63.908752,-123.76194,63.371605,-134.41632,-110.86943,-101.81201,5.5277486,135.34633,76.82203,111.53047,113.40937,96.32561,97.09706,125.23163,82.833435,100.86659,126.68576,31.182144,81.59888,-128.90508
U_5895,-71.36221,96.33417,-31.705662,-53.579124,-59.805717,-65.639885,138.73996,101.87422,122.20476,51.738777,-123.72055,-110.21789,-91.897,123.290245,57.11916,40.028957,120.12284,86.6689,-70.36221,-114.7596,-36.60183,-67.36953,-112.212845,124.11069,-114.43867,75.021965,114.17609,74.3224,-96.68701,-124.727554,-77.74872,-39.51176,35.314995,73.34241,27.711891,-104.14661,-41.36308,115.155136,-106.55509,-137.69191,131.91826,121.58005,57.61499,72.37216,-60.092968,-118.18973,59.511574,-130.63092,-104.982994,-98.770645,5.4537325,130.07318,72.02678,106.99286,108.63179,92.0437,92.81774,119.74959,78.1687,96.94888,121.025085,31.843441,77.89725,-123.0984
U_1564,-68.824036,117.034546,-8.364324,-49.84143,-72.51263,-65.988304,198.16287,131.42311,178.90842,47.806805,-171.0252,-137.21187,-115.016785,168.67072,55.28164,34.96021,165.17159,102.15297,-65.67177,-159.5312,-22.095789,-66.9125,-149.48073,176.68701,-148.41162,78.94065,152.21071,82.64051,-119.96141,-181.24141,-93.14636,-26.162638,18.935959,77.25746,5.1275434,-129.12053,-30.286777,157.41959,-137.54742,-205.37483,184.02809,163.37312,68.56082,78.93625,-59.532303,-161.79642,53.60563,-184.40732,-139.1489,-136.51709,41.6374,180.78136,92.261734,133.22028,152.63254,120.90273,116.986694,165.70752,84.93792,109.06383,174.3183,11.699129,85.16812,-175.4702
U_4369,-68.12849,97.82961,-38.15827,-60.351982,-56.992973,-68.753426,137.02351,101.811775,122.20144,55.30533,-119.764275,-112.36682,-88.388214,122.48378,62.539772,40.695126,116.45384,89.34757,-68.79427,-114.05068,-46.50147,-70.83805,-108.772,123.82786,-113.667595,78.060486,111.906136,73.45218,-94.94292,-123.11786,-78.104164,-47.97277,44.400585,71.137054,28.396027,-102.48746,-45.714966,112.77699,-103.88967,-135.41214,130.45923,120.39597,52.275215,76.20146,-63.137154,-116.296524,60.89228,-129.63484,-104.080894,-96.83984,0.2999676,129.20915,72.0139,109.930374,107.46419,90.39119,89.03529,117.89537,78.802025,95.52216,118.71701,36.457012,81.8896,-123.80757
U_3029,-111.90352,154.65532,-48.852333,-84.35834,-98.35243,-107.486015,225.00287,168.4295,202.90697,85.7339,-200.03534,-175.03311,-152.70572,198.40097,86.6426,62.286873,195.40668,138.45697,-109.59619,-188.83003,-56.193268,-107.82988,-185.95114,205.75528,-183.95221,123.73416,183.89233,119.65408,-158.91629,-206.93979,-132.7247,-60.076553,53.36296,113.70261,45.3395,-165.70682,-67.22347,187.84698,-172.69528,-225.69061,215.16965,196.07828,95.56861,116.71152,-98.915436,-192.32373,95.58493,-209.64502,-171.97078,-162.97876,12.473799,209.77118,126.08436,171.24149,178.58585,151.21292,151.62582,194.52551,125.25098,154.53622,201.90453,40.63979,122.69022,-205.19897
U_5945,-74.27934,109.53709,-35.214565,-60.495697,-65.277115,-73.17659,148.80827,116.89218,134.29138,61.003193,-136.65433,-120.98596,-102.168564,135.32178,62.101013,42.50914,130.0531,96.82118,-77.78248,-129.82185,-38.96893,-77.69286,-122.71015,138.8708,-128.43239,84.8399,123.67809,80.84766,-106.03875,-137.3331,-88.85268,-42.01866,41.14059,75.96266,31.448982,-110.36128,-48.77247,125.45518,-115.17416,-152.06448,146.71347,134.24776,61.150146,82.683014,-69.67691,-129.6308,64.004005,-141.14954,-114.95315,-107.21763,6.2154007,143.02515,80.96222,117.521774,120.415405,102.45389,104.34515,132.27133,85.65504,104.68489,138.59908,29.252733,88.38784,-136.52911
U_4569,-78.706375,108.195526,-34.156155,-59.365387,-67.93021,-73.07706,155.89142,115.49774,138.67645,57.954216,-138.49973,-123.01306,-103.74638,138.1788,63.60605,44.605007,135.39824,96.90245,-78.76849,-129.64326,-39.335052,-75.32936,-126.605835,140.17728,-128.38556,84.04491,127.729126,82.921646,-109.02984,-140.62085,-87.53744,-42.10947,38.609417,80.72444,30.936562,-116.522,-45.930107,128.90924,-119.19541,-155.13312,148.41783,136.22981,65.193565,81.23448,-66.97186,-132.4142,66.07654,-146.34824,-118.21064,-112.09274,8.454501,146.21027,82.26584,119.637794,122.390656,104.536385,104.59801,133.87064,87.01505,108.46379,136.72447,32.87349,87.01761,-139.33153
U_9159,-65.105804,100.06125,-24.734602,-52.911743,-60.55351,-64.35783,153.10312,108.288574,138.15506,49.849644,-132.66592,-115.365906,-94.48296,133.41278,56.575745,37.009842,130.0621,89.1987,-64.97031,-125.48167,-33.870724,-65.76032,-119.65257,137.13452,-120.46942,74.46131,121.21114,73.4851,-99.058105,-138.93275,-80.29156,-36.605263,31.920223,69.74324,18.115538,-107.4955,-37.61496,123.08489,-110.64171,-153.67456,144.08163,129.86975,56.966934,73.18328,-58.30683,-127.929306,55.910206,-143.18338,-112.85933,-107.29251,15.751559,141.57993,77.25839,113.03633,118.51114,97.77147,95.03728,129.71313,78.091774,96.0255,133.50964,23.64044,78.16481,-136.93289
U_4317,-62.279404,109.51282,-7.1235313,-47.995277,-69.247375,-61.814655,186.37619,124.34374,167.77875,44.43689,-160.51443,-128.64929,-108.50972,157.12607,54.543262,33.96617,155.38397,95.00832,-62.223137,-150.88326,-20.437794,-62.577675,-139.11232,167.46179,-140.57205,73.79967,142.38976,76.664894,-111.79277,-172.96997,-85.84163,-23.25019,18.225143,72.41293,5.522957,-119.47369,-27.775341,146.95633,-128.05429,-192.35406,171.86932,153.11826,65.08985,74.89136,-56.10766,-151.85797,50.329514,-173.02887,-129.94301,-130.68887,39.819878,170.38474,86.673996,124.84462,143.55893,115.80635,110.85886,155.54846,78.62114,102.70776,165.16318,10.41928,81.47632,-165.29938
U_6995,-78.55849,111.680695,-37.645515,-65.02298,-71.558,-75.74144,164.11008,119.9782,145.95876,60.734802,-141.88309,-129.34685,-107.06605,143.35722,73.07797,48.697918,140.85497,102.085526,-83.07977,-136.34471,-45.717003,-78.308,-128.36635,147.36157,-135.35808,87.37307,133.03336,84.84752,-112.17965,-150.24957,-88.02882,-47.593037,44.967545,84.5499,32.21415,-119.82462,-49.43521,134.95438,-122.642456,-162.68741,153.81548,140.37393,67.10853,86.36406,-70.544815,-136.5879,68.25103,-155.55722,-120.97985,-118.30229,7.9790206,152.34161,85.657295,125.78598,129.03137,109.99447,106.99686,138.2334,87.84099,110.10451,143.10077,38.186386,93.689896,-146.72517
U_3823,-69.61874,105.65311,-25.7122,-54.793453,-64.08235,-65.91369,163.7734,114.2775,144.71869,52.434944,-141.83969,-123.14991,-99.38326,142.82037,60.08062,38.218452,137.40692,95.63791,-68.75367,-134.2026,-35.93337,-69.683105,-126.96967,145.01411,-128.77884,78.249245,130.1262,77.83055,-106.08798,-147.26321,-84.69177,-38.360996,33.268234,74.91096,18.283333,-114.22255,-39.175316,131.06659,-118.82619,-165.71367,153.34612,139.60522,60.86905,77.36983,-59.986153,-136.33713,58.81692,-152.8038,-120.136765,-113.252945,16.490635,150.55338,80.47777,119.6494,126.18211,101.97969,101.53525,138.8293,81.12181,102.16229,142.06451,26.152462,82.21435,-144.11966
U_1643,-55.973396,90.77838,-19.963974,-47.67631,-53.592094,-56.94551,139.76105,97.54033,126.972336,43.297546,-120.393166,-105.731415,-83.96286,121.57419,51.642082,31.065994,117.71054,81.215546,-56.52802,-114.04607,-29.963076,-57.856846,-106.84219,125.5245,-108.95579,65.24538,109.504745,64.90386,-88.59138,-126.82049,-70.25657,-32.654976,29.043413,60.88554,12.798785,-96.439896,-32.510616,112.57587,-100.291306,-142.60295,131.37497,117.86467,48.046616,65.624725,-51.473606,-115.48775,47.510582,-131.71649,-99.836845,-97.06505,18.280245,129.93866,67.18725,103.33936,108.751785,88.29444,84.43198,117.4404,69.18157,84.49324,122.08667,21.490286,71.55713,-125.39334
U_824,-70.38876,103.93129,-34.86342,-58.34404,-61.026604,-70.48665,139.49939,110.18789,126.97394,57.401527,-128.83746,-114.89835,-95.13894,127.88249,59.030228,40.549034,122.82194,91.81065,-73.56035,-121.262665,-38.244736,-73.85159,-115.188995,131.44948,-119.85811,81.020294,116.13606,76.656235,-99.47768,-128.41156,-83.398674,-40.989685,40.337494,71.66551,29.620054,-105.03172,-45.892105,118.698326,-108.72058,-141.61287,137.4338,126.28277,56.221832,78.03401,-66.27718,-121.59526,61.370907,-132.78261,-109.11609,-100.11602,5.530996,134.42017,75.80295,111.880035,113.80521,96.10396,96.65824,123.45576,81.82016,98.32191,128.71564,29.529016,83.906586,-128.8807
U_4357,-52.664932,100.85187,10.858397,-32.966053,-66.70507,-49.183037,183.1041,117.02011,167.87912,30.096209,-156.25009,-118.97386,-104.01243,151.12833,42.1054,24.784117,154.18515,83.54749,-51.007317,-144.15457,-2.4946728,-47.34101,-134.11938,163.80966,-132.75795,60.660015,136.06335,68.463104,-104.09349,-170.17657,-75.08925,-6.801239,2.009081,62.381668,-7.625042,-113.73891,-13.43462,144.61308,-123.32104,-192.9808,168.98105,145.613,61.509827,62.391956,-44.2442,-145.5938,35.545635,-170.68573,-121.40079,-128.27101,58.46626,165.82602,78.752625,114.96341,141.78091,113.837265,104.27663,149.23972,67.59284,90.94357,161.45787,-2.0370235,69.74617,-163.1168
U_1422,-70.94198,104.75754,-32.957523,-59.15481,-64.58075,-68.8498,150.41089,111.9649,134.43724,57.187325,-132.90279,-118.28774,-98.8837,133.17322,64.58276,42.828938,129.71884,93.71837,-75.14698,-127.4024,-39.540718,-73.17476,-119.00333,136.32999,-125.766655,80.13619,122.21033,78.03464,-103.19537,-137.79796,-82.60577,-41.32436,40.405155,76.01985,28.554958,-108.75911,-45.5357,123.11688,-112.487335,-150.79285,143.18878,130.82338,60.671024,79.860245,-65.16666,-126.74284,61.648293,-142.57666,-112.60167,-108.01713,8.236252,141.1087,78.77951,115.16754,118.783936,100.88388,100.678505,128.63797,81.255585,101.46088,134.07147,31.281818,85.82268,-134.646
U_4808,-91.0594,126.1595,-29.64105,-62.847366,-82.130196,-80.964325,200.48352,137.5297,176.16638,62.444496,-172.26683,-147.75748,-126.40578,173.06165,72.231155,49.34485,171.2975,113.715836,-88.15474,-158.792,-39.83548,-81.176285,-156.6362,174.90994,-157.75467,93.775215,159.68137,98.28675,-133.27744,-180.07724,-103.44264,-44.044697,35.20646,96.42399,27.737703,-143.07184,-46.76994,162.4844,-146.50665,-198.70604,185.50284,168.03981,81.68053,91.6687,-73.287506,-164.62546,71.68216,-187.19717,-145.2109,-142.46797,22.226389,182.53592,99.32788,144.1213,153.42903,128.56105,126.375595,166.30098,98.595856,128.35606,171.57318,34.363174,99.02385,-175.31023
U_6883,-89.87091,123.47035,-35.89474,-65.759705,-80.13154,-82.96836,178.40997,132.64343,160.0126,64.046165,-158.36328,-139.51941,-120.3349,157.25174,71.87309,51.661026,156.35559,108.79855,-90.55406,-147.47194,-41.200966,-84.13174,-145.12155,161.12665,-147.15291,95.214195,146.35938,94.6929,-125.252335,-161.76476,-99.13661,-45.089386,40.942062,92.6295,36.060806,-133.67725,-50.705116,148.07959,-136.22144,-177.26074,170.10095,154.8883,77.41655,91.34704,-76.075905,-151.6915,74.856964,-168.5746,-135.6264,-130.76698,12.697007,167.67447,95.26126,135.55463,142.32047,122.50035,120.94436,152.00752,98.35362,124.715935,156.80984,36.16401,99.04326,-160.7594
U_2016,-64.06828,101.03478,-20.266167,-51.347034,-64.03331,-63.08638,161.12114,112.16028,143.97803,49.055977,-139.2089,-118.308464,-99.03291,138.41867,58.02066,37.097614,135.9014,90.738434,-65.678055,-132.70386,-31.129314,-64.64684,-123.83888,143.97508,-125.89934,74.20332,126.30658,73.78252,-103.215576,-147.95572,-81.04649,-32.911877,29.14362,71.39683,16.605927,-109.60066,-35.674053,128.6167,-115.06318,-163.36624,150.09732,135.39178,60.46109,73.97185,-57.504013,-132.8972,54.652946,-150.32959,-116.16272,-114.0945,20.965767,148.17633,79.987335,114.999115,124.09228,103.09094,100.06093,135.44049,76.89751,98.12773,141.59259,21.168465,79.09013,-143.15591
U_6659,-65.99935,93.01691,-32.042747,-52.76336,-55.696465,-63.929756,126.73731,98.08998,114.53821,50.27707,-115.604935,-104.19205,-85.80499,114.75128,54.01974,37.4653,111.53346,82.53674,-66.399826,-107.96204,-35.705692,-65.93594,-104.58889,117.39931,-107.14662,73.01457,105.02403,69.29797,-89.57747,-115.67241,-74.51195,-38.192154,36.234085,66.40582,26.46344,-96.55584,-39.99237,107.03457,-99.34248,-127.19055,123.44672,113.34979,51.096436,69.45344,-58.613358,-109.69258,56.473717,-120.30362,-98.86684,-90.76665,4.6294627,120.80681,67.681076,101.56328,101.739914,86.51592,86.011795,111.17642,74.97445,89.87306,113.96491,29.237629,74.89057,-115.94471
U_5598,-73.71324,106.28729,-25.270897,-54.57482,-69.45033,-66.88451,164.98273,114.48904,145.3152,52.19893,-140.62021,-123.19531,-103.818115,142.24417,64.86752,41.979317,141.01462,94.14479,-74.6617,-132.53938,-32.46449,-68.654465,-126.96336,145.28549,-131.75058,77.41133,131.4151,79.88757,-108.86116,-149.27351,-82.40389,-34.616653,32.362354,79.112015,23.805628,-117.18997,-38.519844,131.90312,-120.15073,-163.6765,152.67795,138.07028,66.70389,77.889046,-60.622204,-135.35463,61.070286,-155.185,-119.12398,-118.375656,18.640408,151.74338,81.712036,120.084946,127.41173,108.07775,105.59898,136.13011,81.80682,106.523865,141.48132,28.777458,85.06412,-145.64206
U_5440,-68.15634,102.70815,-30.878872,-58.904198,-62.532974,-67.67148,152.8533,110.861725,135.74869,55.7659,-133.47144,-118.27362,-97.08319,134.09904,64.46926,41.52638,130.21933,92.6034,-71.94887,-128.39914,-40.033005,-71.16539,-119.3107,137.1331,-124.90976,78.52692,122.779854,76.2445,-102.189545,-140.13849,-81.90127,-41.11451,39.07132,74.41446,25.460154,-107.318146,-43.69335,122.311424,-111.81534,-151.982,143.12206,131.61507,59.43221,78.70712,-62.41758,-128.32294,61.167374,-143.33902,-114.05126,-108.73926,9.382243,142.38477,79.15985,115.381744,118.63005,99.91458,99.52916,130.10094,80.51018,100.78175,135.19171,29.426664,84.35467,-136.05872
U_8249,-102.76544,144.16864,-43.14981,-75.91224,-90.74191,-98.75864,198.28989,156.80795,180.4963,79.574646,-184.19908,-159.3802,-140.36348,179.21884,75.96062,55.895584,176.19595,126.507355,-103.267,-171.79776,-45.586235,-101.304596,-168.83871,186.5622,-168.74365,114.407974,164.97589,109.42282,-142.95824,-184.41791,-122.106735,-50.715897,46.58088,101.28361,42.699482,-149.45816,-62.308304,170.22119,-155.92877,-202.2341,196.2966,178.19217,86.69733,106.64514,-91.39209,-174.28069,86.63442,-186.04231,-154.78719,-145.63324,11.909616,190.10547,112.41822,154.65788,161.68056,139.25218,140.16986,177.77524,116.40071,141.4623,185.83466,33.627533,113.91362,-183.69583
U_6327,-61.54271,87.77851,-30.16444,-50.03515,-52.58629,-60.74369,118.41542,93.59668,108.24153,48.187126,-109.16583,-97.550095,-81.23768,107.46747,50.63227,35.69754,104.78479,77.9946,-62.925644,-102.6768,-33.58872,-62.583233,-98.90343,110.52356,-100.82597,69.27309,98.262085,65.21472,-83.8956,-109.20947,-71.20801,-36.029655,34.090034,61.93449,25.423738,-89.983284,-38.854424,100.006905,-93.0602,-119.25588,116.35687,106.43846,48.594116,66.222305,-56.306473,-103.95552,53.40757,-111.87234,-93.44888,-85.28642,4.1573486,113.449265,64.93861,95.14176,95.942696,82.16322,81.809784,105.07031,71.04745,84.64444,108.3711,26.194683,70.6082,-109.202835
U_8398,-73.14784,103.55776,-36.22258,-59.7449,-61.986244,-70.44235,143.4335,109.172134,129.54814,56.47712,-128.70345,-116.206795,-95.27401,128.58511,62.20276,42.58735,125.44113,92.13814,-74.15253,-121.29381,-41.573196,-73.32985,-117.24231,130.92955,-119.73689,80.973816,117.873276,77.56671,-100.01497,-129.82083,-82.73299,-44.002434,41.527946,74.43251,29.205456,-108.48026,-45.34783,118.509674,-110.638596,-142.77745,138.2083,126.888954,57.943707,78.33981,-65.09454,-123.644,63.36915,-135.64072,-111.85281,-102.5352,4.7611856,135.4004,76.65642,113.892715,113.558624,96.60332,95.9181,124.3741,83.45064,100.61568,126.64516,33.14718,83.326355,-130.25943
U_6782,-50.107613,76.274315,-22.417614,-43.605095,-46.258133,-49.5633,113.92854,80.76318,101.60659,39.080284,-98.0236,-88.60263,-69.83447,99.48831,48.471954,29.95672,96.68324,69.00403,-52.5924,-93.696884,-29.636934,-51.722992,-87.85049,101.08922,-90.938446,57.264694,90.454445,55.90842,-73.77778,-103.10533,-58.742702,-31.31312,28.924543,54.842808,15.927001,-81.054085,-30.789968,90.89753,-82.98877,-112.69476,106.14456,97.027016,42.536205,57.218292,-44.77686,-95.247665,44.640747,-106.9218,-83.862495,-80.01362,7.8700824,105.60025,56.163284,86.72716,87.87573,73.47537,70.69814,95.68726,59.859802,74.11816,98.312386,23.604082,62.295788,-100.81036
U_4890,-90.90406,120.78914,-31.146553,-61.637398,-79.95441,-78.41888,192.23178,130.99303,166.66583,61.133957,-164.82993,-141.8317,-120.96015,166.03922,71.78352,49.17196,164.50868,110.313484,-88.13014,-151.29175,-39.89147,-79.28017,-150.74057,165.37912,-150.95605,90.901306,153.86557,96.18615,-128.43585,-172.01965,-100.04207,-44.542572,34.749176,95.39577,29.667519,-138.4269,-46.539513,155.03201,-140.99611,-187.83032,175.91925,160.79099,81.36206,88.329956,-70.044556,-158.59396,72.04267,-178.37738,-140.25653,-137.06992,17.701206,174.12234,96.07617,138.42934,146.47218,122.96676,122.11145,158.626,95.50752,126.041855,163.1143,36.203007,95.8067,-165.57285
U_9279,-57.67543,92.82311,-14.016656,-44.459408,-58.05085,-55.14064,150.75018,102.10632,134.66339,41.232178,-129.06267,-108.74124,-89.66301,128.98305,50.899933,31.579653,126.84163,81.778366,-57.9295,-121.774765,-23.78293,-56.547085,-114.27695,133.64056,-115.65794,65.09563,117.07396,66.825066,-93.6457,-137.27484,-72.16962,-26.486343,22.601555,63.846832,10.482584,-101.48747,-28.64046,119.41382,-106.31648,-153.09653,139.7436,125.00286,54.394905,65.070465,-49.442226,-123.43963,47.218246,-140.64615,-106.34982,-105.27443,24.479864,138.09761,71.00838,105.91965,115.29329,94.7218,90.90315,125.543686,69.43421,88.790764,131.00742,16.980972,70.86311,-133.13152
U_3704,-63.482018,93.07333,-19.16121,-45.25226,-61.32644,-56.985096,145.12733,101.07647,128.57712,43.540443,-124.38913,-107.2837,-92.31035,124.98003,54.66885,35.874313,124.90642,81.4099,-64.985596,-116.68527,-24.722189,-58.380024,-111.50986,128.45888,-116.13196,66.43166,115.19719,69.19791,-95.10005,-131.63272,-70.75746,-26.817966,25.442873,68.82611,18.978642,-102.94025,-31.563606,117.06325,-105.54878,-145.30768,135.35023,121.13382,58.39736,66.618256,-52.445465,-118.17604,50.690548,-137.14926,-103.53259,-104.111435,19.990274,133.35379,70.30464,104.39485,112.37796,95.49644,92.28559,119.83777,70.46676,91.76259,125.165115,22.96735,73.1235,-128.50627
U_4817,-72.47178,101.67642,-30.466988,-54.55201,-63.12153,-69.4944,137.91507,108.47574,125.21219,53.267136,-129.47345,-113.331314,-95.320984,125.86931,54.63133,40.61331,122.73184,89.29524,-73.17802,-118.176544,-31.89286,-71.01176,-115.6711,129.41142,-117.848526,78.697296,116.05167,77.07181,-99.52777,-126.46647,-81.2973,-35.973316,33.506493,72.94799,29.255318,-106.65579,-42.48506,118.40662,-109.30444,-139.74591,135.81123,125.10299,58.87162,74.41737,-62.948128,-121.309715,61.140224,-130.8204,-108.5667,-100.59076,8.778639,134.58272,74.65709,109.01387,114.51671,96.910034,97.67189,122.96839,81.60515,100.47495,127.095276,28.184166,82.03096,-126.26297
U_4971,-97.57774,140.349,-45.20195,-78.73035,-86.69711,-94.58446,201.82791,150.69937,179.7044,78.71709,-178.96216,-158.59825,-134.58185,178.48357,82.961464,56.611343,173.31912,125.79472,-98.38604,-171.65656,-53.050293,-98.71541,-163.05502,184.49081,-167.4325,110.03269,164.15573,105.96556,-140.66939,-185.6596,-116.10164,-55.624294,52.51598,101.231865,40.295547,-146.09412,-61.28698,166.11879,-153.223,-203.29456,192.8659,176.89627,82.19261,107.564255,-88.403,-172.21814,85.24279,-189.23077,-152.8057,-144.98645,9.081798,189.09041,110.04964,154.57286,158.79773,134.45183,136.08774,175.1831,111.569305,137.70694,181.65726,38.62079,113.30863,-182.64206
